date,PM25,PM10,temp,hum,pres,wind,wind_dir,CAT,CAT_24h,CAT_48h,CAT_72h
2015-11-13,-0.7005277748533659,-0.39529087337033897,0.3958805767128541,0.05089304019126408,-0.7362146617257075,1.0442597128632665,0.06554580550910039,buena,buena,buena,buena
2015-11-14,-0.7408918897069923,-0.3585616572417723,0.19332078943856817,-0.6605333532794662,-0.9588204428731876,2.4026364475200284,1.1470369751535474,buena,buena,buena,buena
2015-11-15,-0.6807016425682192,-0.4087874507333718,0.5937303219939443,-0.4893344885405203,-1.2803621267528922,2.041975401790761,1.0868965266018904,buena,buena,buena,buena
2015-11-16,-0.317379205529204,-0.13606446291031307,-0.365368690084128,0.960149232915887,-1.7255736890478526,-0.2458383932062805,-0.12109696585811,buena,buena,buena,buena
2015-11-17,-0.031847852418168794,0.07646258167572054,-1.396069912604209,1.6563579495209335,-1.34219706596052,-0.33325190448473524,-0.83967163562187,buena,buena,buena,buena
2015-11-18,-0.29975420671993613,-0.12022700211803353,-0.8976776853921808,0.5911205689230491,-0.4826914109744219,0.5016949319053745,0.6679871953110401,buena,buena,buena,buena
2015-11-19,-0.30595667692458356,-0.11827626592699464,-0.581119101032556,0.18785213198242073,0.030538584448940587,0.06764346282039829,0.7509395381409116,buena,buena,buena,buena
2015-11-20,-0.484394522657943,-0.2816674122094543,0.10947002024947355,-0.05943511708494502,-1.0144718881600576,0.27562595416494107,0.33306711113543525,buena,buena,buena,buena
2015-11-21,-0.2958829731761108,0.024117407703018175,0.02938837753768207,-0.9610824713767271,-0.2848196055099895,0.4745670259319523,-0.12109696585811,buena,buena,buena,buena
2015-11-22,-0.4928645055144608,-0.22431828527186776,0.5174168636191572,-1.0790194670857784,0.09237352365656833,-0.2398102275423461,-0.7162800256624369,buena,buena,buena,buena
2015-11-23,-0.6567653117056778,-0.27442325897357067,0.6493164111644607,-1.3415243930188288,-0.3404710507968596,0.3901674317017911,-0.006000590181663594,buena,buena,buena,buena
2015-11-24,-0.5669781830925107,-0.18227299838785058,0.6238788115389348,-1.387177423615881,-0.9588204428731876,0.9478034255954019,0.6482860138889459,buena,buena,buena,buena
2015-11-25,-0.5671826309545646,-0.310374697704678,-0.11609865788583218,-1.337719973802408,-0.6372787589934997,-0.6628095320832681,-0.3658063772062305,buena,buena,buena,buena
2015-11-26,-0.6331077733823007,-0.35537503528324943,0.4778470653053865,0.15361235903463158,-0.27245261766845724,0.1972557282839124,0.2832957054375125,buena,buena,buena,buena
2015-11-27,-0.5981657751403655,-0.24588210068945476,0.35536844967274334,-0.5464007767868356,0.8096588184651209,0.4745664230822288,0.7353859738603108,buena,buena,buena,buena
2015-11-28,-0.6141180187146471,-0.24416041868342828,0.7114976708510038,-0.4627035540255734,1.3228888138884836,0.9267034140035385,1.0962286651702509,buena,buena,buena,buena
2015-11-29,-0.7780233386898316,-0.4605562136251091,1.1806839162510392,-0.39802842734641586,0.8714937576727487,1.6018951039071538,0.8919585209516933,buena,buena,buena,buena
2015-11-30,-0.6504911519909595,-0.27670624958682516,1.0026193998759385,-0.5007477461897833,0.14802496894343836,1.4662542176281645,0.6586550567426795,buena,buena,buena,buena
2015-12-01,-0.2882759196074828,0.8576027966205447,1.3672276010966382,-1.189347624361988,1.1744849597901634,-0.2940664614839975,-0.8987751798881533,buena,buena,buena,buena
2015-12-02,-0.6512903572698974,0.26209715469393563,2.064411421824545,-1.9958844982432435,-0.09931478788708947,0.05558547365579024,-0.18642193583663363,buena,buena,buena,buena
2015-12-03,-0.8081568294229412,-0.31750306530857747,1.1590146893905768,-0.9116250215632534,0.05527256013198831,0.7910622262996871,1.169848869431761,buena,buena,buena,buena
2015-12-04,-0.7248005153798324,-0.2500050760196763,1.6837866471050094,-1.615442576601142,0.9889801421672633,-0.36037984060064376,0.07280413550671389,buena,buena,buena,buena
2015-12-05,-0.5859679377601642,0.23524495638941603,1.903305336604472,-2.0187110135417696,0.4386491832193208,-0.48094984551126196,-0.6447336299716729,buena,buena,buena,buena
2015-12-06,-0.6313155356305297,-0.34182308218318064,1.0205200655432767,-1.1132592400335675,-0.22298466630236183,0.6252788237217999,0.42431468824829344,buena,buena,buena,buena
2015-12-07,-0.677228684080343,-0.30169832654272827,0.6408368658378429,-1.166521109063462,0.09237352365656833,1.4541975245904615,0.9261763623690151,buena,buena,buena,buena
2015-12-08,-0.6779907170207256,-0.3323437628342099,0.2602124679744262,-0.8964073446975696,0.3149793048040484,2.1957017797635974,0.9303239795105078,buena,buena,buena,buena
2015-12-11,-0.7203132830828057,-0.5424972019645664,0.4420452629005611,-0.2420472394731539,-1.8801610370669302,1.7224632399836304,1.3637499707965857,buena,buena,buena,buena
2015-12-12,-0.6753913084888978,-0.4320301578147305,0.2536170148163104,-1.9388182099969284,-1.6884727255232725,2.3192853701551606,0.8784787652418387,buena,buena,buena,buena
2015-12-13,-0.6507487031938066,-0.4544120238930758,-0.04598294053882447,-1.638269091899668,-0.8660680340617375,1.2703277561866286,0.9209918409421473,buena,buena,buena,buena
2015-12-14,-0.487986963662604,-0.17881201482310413,-0.0017024407336492743,-1.2616315894739873,0.2716948473587107,0.8784745318786957,0.6109574596155039,buena,buena,buena,buena
2015-12-15,-0.7422805420687348,-0.4031240230819687,0.4533513233360519,-0.8051012835034651,0.07382304189427831,1.3275984798838103,1.099339378026371,buena,buena,buena,buena
2015-12-16,-0.47047348186900184,-0.3458000669339438,-0.13548721101581346,0.6519912763857846,-0.612544783310452,-0.11019726578740134,0.2656683325861646,buena,buena,buena,buena
2015-12-17,-0.4672474539158141,-0.23422047388547668,0.1904940859016355,-0.26487375477168,0.16657545070572835,0.14601359525971983,0.7146478881528434,buena,buena,buena,buena
2015-12-18,-0.4719683409123308,-0.21688031695635815,0.6333001203077145,-1.155107851414199,0.7354568914159609,1.2168578820449112,0.8224859338316756,buena,buena,buena,buena
2015-12-19,-0.747506707352899,-0.4153343730983939,0.9903714817842563,-0.47031239245841566,0.0985570175773429,1.2401858728799404,1.0754905794627834,buena,buena,buena,buena
2015-12-20,-0.6587407559831854,-0.522320297051834,0.9159424924340906,0.8460166564232565,-0.7114806860426598,-0.13129754866164015,0.8318180724000361,buena,buena,buena,buena
2015-12-21,-0.6111389212961479,-0.46673312538357287,0.5965567428887874,0.332420062206419,-1.4534999565342601,0.41428172205178154,0.5560015324907138,buena,buena,buena,buena
2015-12-22,-0.6109318182670543,-0.38469900512273697,-0.07801627596455568,-0.1393279206297864,-1.7193901951270778,1.0442588085886815,0.6939098024453746,buena,buena,buena,buena
2015-12-23,-0.6316235350071304,-0.44408948309378493,-0.2928240755445539,-0.013782086487892801,-0.9897379124770098,1.650123383182274,0.83285497668541,buena,buena,buena,buena
2015-12-24,-0.4985120458078191,-0.24820033040809583,0.48915246624266856,-0.2116118857417862,-0.9526369489524299,1.638066087294848,0.24700405544944357,buena,buena,buena,buena
2015-12-25,-0.642849581250816,-0.4099100679478277,1.2541707653029237,-0.987713405891674,-0.8660680340617375,1.2703271533369056,0.26774214115691164,buena,buena,buena,buena
2015-12-26,-0.5971700875004927,-0.4521768577799887,1.1590146893905768,1.055259713326413,-1.23089417538678,-0.2548811390532041,-0.40624564433579274,buena,buena,buena,buena
2015-12-27,-0.7129608600332812,-0.6079211181935759,1.6536383459880784,0.45035705791547104,-1.34219706596052,0.1550563712491298,0.5663705753444482,buena,buena,buena,buena
2015-12-28,-0.6528569058232973,-0.5169916409016028,1.3116414177120919,-0.30291794693589064,-1.2927291145944078,1.1015298337107247,-0.3813599414868314,buena,buena,buena,buena
2015-12-29,-0.6670514288173234,-0.42606216360962956,1.2089481251994678,-0.6339024187645192,0.19130942638879295,0.598150616323516,1.0589001108968088,buena,buena,buena,buena
2015-12-30,-0.6762834446142238,-0.3351326863176564,1.3088149968172487,-0.6719466109287292,0.5437685798723031,0.3479685237900517,0.577776522483555,buena,buena,buena,buena
2015-12-31,-0.5382439653893023,-0.13595874559415344,1.2645343085840144,-0.5654228728689409,0.005804608765892867,-0.18856797093396033,-0.9443989684445827,buena,buena,buena,buena
2016-01-01,-0.5915756505479277,-0.11510978060012127,1.8703303319506086,-1.4176127773472493,-0.6063612893896774,-0.1343115290091546,-0.24656238438829078,buena,buena,buena,buena
2016-01-02,-0.6726617967721266,-0.31485006408876454,1.0478420399793946,-0.8621675717497803,-0.4270399656875519,0.7247490280379573,0.5694812882005684,buena,buena,buena,buena
2016-01-03,-0.7112514634931476,-0.28268431210775063,0.6257629037074369,-1.87033866410135,0.17894243854726066,0.6735074044217811,0.2366350125957099,buena,buena,buena,buena
2016-01-04,-0.6496680502086647,-0.3505397266084293,0.7557782648702086,-0.5844449689510463,0.5994200251591731,0.9900029363568644,1.1169667508777181,buena,buena,buena,buena
2016-01-05,-0.7342762755109735,-0.37340738892531716,1.3446162339378953,-1.3529376506680917,1.0013471300087786,0.2123267030939914,0.053102954084619694,buena,buena,buena,buena
2016-01-06,-0.7627306386082017,-0.4070219715535078,1.8364132812124945,-1.965449144511876,1.032264599612601,-0.47190703937936623,-0.7484240585090118,buena,buena,buena,buena
2016-01-10,-0.8499815516650848,-0.5414803020662701,2.0446265697746746,-1.9312093715640868,-0.11786526964937948,0.38112501742221533,0.6068098424740105,buena,buena,buena,buena
2016-01-11,-0.8394272626824335,-0.21942004962314302,1.3088149968172487,-1.2350006549590404,-0.6001777954689197,2.367514252280004,0.9375823095081219,buena,buena,buena,buena
2016-01-12,-0.8200248950568167,-0.28285043931885845,0.9639916476464194,-0.4817256501076787,-0.00037888515488171707,2.2559870535012814,1.3077571393864227,buena,buena,buena,buena
2016-01-13,-0.7969658313841792,-0.5843738445585196,1.4397724982783016,-0.8127101219363073,0.4571996649816108,1.2582704602992025,1.0754905794627834,buena,buena,buena,buena
2016-01-14,-0.7739067677115417,-0.39264542338739467,1.8929419817514406,-1.5279409346234583,-0.26626912374769957,-0.022784327216183776,-0.22271358582470255,buena,buena,buena,buena
2016-01-15,-0.7508477040389041,-0.5863270978285147,1.640448381812145,-0.3790063312643112,-0.1611497270947172,-0.7040042129262202,-0.7577561970773723,buena,buena,buena,buena
2016-01-16,-0.7277886403662666,-0.6771835798307586,1.1382876028283964,0.15741677825105302,-0.43940695352906733,0.5469089927073394,0.8297442638292898,buena,buena,buena,buena
2016-01-17,-0.8071603452329565,-0.7263018585816392,1.2701872445877298,-0.2724825932045223,0.5128511102684808,0.7609200415681373,1.3678975879380797,buena,buena,buena,buena
2016-01-18,-0.7888917339332748,-0.616856748488012,1.682844695234788,-0.8583631525333596,0.6365209886837532,-0.08005505091336573,0.49793489250980444,buena,buena,buena,buena
2016-01-19,-0.6800511266435024,-0.35212296927186604,1.9626602696102018,-0.9420603752946217,0.4077317136154985,-0.7371610079832449,-0.677914567103621,buena,buena,buena,buena
2016-01-22,-0.8329818446936571,-0.4302052755715005,2.192542596604785,-0.9953222443245162,0.23459388383413068,1.098516489369668,0.6192526938984911,buena,buena,buena,buena
2016-01-23,-0.7963062878915275,-0.5314950498471072,1.5858042445118499,0.11176374765400081,-0.705297192121902,0.07065707844382965,-0.35440043006712296,buena,buena,buena,buena
2016-01-24,-0.7566391543858121,-0.46263280376395693,0.9036946685564381,-1.3909818428323018,-0.8722515279825122,2.1263740616038507,0.8826263823833327,buena,buena,buena,buena
2016-01-25,-0.7090511265673808,-0.5005148420544538,0.8141907749355686,-1.166521109063462,-0.09931478788708947,1.3034844909586811,0.9894275237767911,buena,buena,buena,buena
2016-01-26,-0.6279195769868037,-0.3747565432458292,1.0977752873602251,-0.6224891611152562,-0.35283803863839186,-0.36038020231047774,0.2345612040249629,buena,buena,buena,buena
2016-01-27,-0.718378462861005,-0.4350607208779702,1.3662851781562677,0.3095935469078929,-0.8969855036655598,-0.2669385253680886,-0.5192682114414922,buena,buena,buena,buena
2016-01-28,-0.842482828911675,-0.586951333409647,1.5942835071963783,-0.8773852486154642,-0.13023225749091177,1.1768863505266147,1.0713429623212893,buena,buena,buena,buena
2016-01-29,-0.7185056453622047,-0.3477306664933333,1.3559220117312967,-0.7366217376078867,0.5746860494761086,0.8724475417717213,0.5124515525050315,buena,buena,buena,buena
2016-01-30,-0.6889353155582072,-0.1349418456958571,1.6234897622290578,-1.3909818428323018,1.3785402591753535,-0.5653487766067277,-1.2067357526440503,buena,buena,buena,buena
2016-01-31,-0.7365809605013991,-0.24870374619933175,2.3272685650449314,-2.235562908877768,0.8776772515935233,-0.6587905439765752,-0.47779204002655673,buena,buena,buena,buena
2016-02-02,-0.6919993783219756,0.04678873786132413,1.4513351292117498,-2.2241496512285046,-0.4146729778460196,-0.10055236952302865,-0.3295147272181616,buena,buena,buena,buena
2016-02-03,-0.8234089054488644,-0.5252652794305638,1.248518017727268,-0.7936880258542021,-0.29718659335152187,1.60792239543899,1.3108678522425428,buena,buena,buena,buena
2016-02-04,-0.29162143007745533,-0.1646433773787715,0.5221272824684722,0.6291647610872585,0.976613154325731,-0.6798905857109248,-1.8402842710071925,buena,buena,buena,buena
2016-02-05,-0.37844273710732146,-0.13960851008061334,1.057263348748174,-0.8507543141005173,1.6567974856097036,-0.24282474744036245,-2.352514987981648,buena,buena,buena,buena
2016-02-06,-0.34387511741797844,0.02996961627613465,1.3370792057656773,-0.2762870124209437,0.9827966482464887,-0.562334648561031,-2.4178399579601715,buena,buena,buena,buena
2016-02-07,-0.690313347251791,-0.36141602477807955,1.6611750915182069,-1.0599973710036732,-0.1549662331739595,0.9146453946964447,-0.33780996150114895,buena,buena,buena,buena
2016-02-08,-0.7365074123744004,-0.6163432643809514,1.1590146893905768,-0.3143312045851537,-0.4641409292121319,1.5627098719038193,0.5902193739080358,buena,buena,buena,buena
2016-02-09,-0.8192182553101678,-0.6328401998597498,1.2720715251842916,-0.7252084799586237,0.5561355677138186,1.8641338291933487,1.1999190937075903,buena,buena,buena,buena
2016-02-10,-0.7884050418149051,-0.5486640454072055,1.9438174636445829,-1.565985126787669,0.4386491832193208,0.33591158961245937,0.22937668259809568,buena,buena,buena,buena
2016-02-11,-0.8401274302307921,-0.5443749428658762,1.8938841220497222,-0.9002117639139903,-0.5445263501820496,1.122629875445074,0.5943669910495298,buena,buena,buena,buena
2016-02-12,-0.8260883672669379,-0.5629333660097853,1.0874119325071947,0.1421991013853685,-1.682289231602498,0.2002700703412605,0.7820466667021133,buena,buena,buena,buena
2016-02-13,-0.8120493043030839,-0.6217851890842109,0.3233354911031311,0.44274821948262943,-1.0639398395261699,2.277085889536185,1.3243476079523973,buena,buena,buena,buena
2016-02-14,-0.8510712322181617,-0.6181580783083567,1.4086818684350304,-1.04858411335441,-0.612544783310452,2.4850678383159774,0.9686894380693237,buena,buena,buena,buena
2016-02-15,-0.8447997276704831,-0.5864101614340685,1.1024862714937196,-0.0213909249207357,-0.5507098441028074,1.445154778743538,1.0018703752012719,buena,buena,buena,buena
2016-02-16,-0.7148051390590296,-0.5799614051483375,0.7746212592638874,-0.40944168499567896,-1.7564911586516578,1.2642989575304846,0.5653336710590744,buena,buena,buena,buena
2016-02-17,-0.6962396800843138,-0.50105097987212,0.11135420663200576,-0.8621675717497803,-0.5445263501820496,0.8031198236119752,0.9323977880812555,buena,buena,buena,buena
